,return_usd
5328,1.9262320854293289
5329,0.9162907318741551
5330,3.284037901554596
5331,2.2342205954673897
5332,1.9071247697019498
5333,1.1959507132230236
5334,1.3748541709773348
5340,4.890479946732309
5341,4.184686359422762
5342,3.604867211584708
5343,2.8792321645951104
5344,1.8811125467400645
5345,1.657961374374988
5346,0.6339808698907294
5355,-2.2633643798407648
5356,-2.3025850929940455
5397,4.099725061341055
5398,2.9032276544810665
5399,1.8509556202853754
5400,1.1129095933689341
5411,4.06351930836915
5412,2.718383296975329
5413,1.6924914675693858
5424,-0.27825993387287606
5426,1.4115721683041593
5427,1.1143215823732895
5428,0.3629054936893685
5432,-0.1923718926474561
5433,-0.5108256237659907
5434,0.9044610361205764
5444,-0.6747180450915782
5454,3.178003829097904
5455,2.690537749350912
5474,1.1991210535949117
5475,0.7956135121044356
5477,-0.5703987153008918
5488,0.4569817108938718
5489,0.14954006726957506
5490,0.015971769509698665
5491,-0.590229646553259
5492,-1.4709811692870844
5495,1.785372448903204
5496,1.2055515574391507
5497,0.704779264789653
5498,0.2588967210200277
5511,1.9368405730808136
5519,-0.2876820724517809
5524,-0.2851519425981558
5542,1.9418447536653896
5544,2.041544951488686
5545,2.040193828162048
5546,2.0393744704665946
5547,2.0311962290518415
5577,0.8696183236757244
5578,-0.6232480531802781
5580,3.4861633348647483
5581,2.379018217028681
5582,0.13339388317053102
5583,0.46007954804804224
5586,2.0996607488612318
5587,1.1793624383532189
5605,1.1439361346317725
5606,1.2822108075765677
5607,0.7821191343622091
5608,0.13260596454802168
5617,1.2704906153762476
5618,0.8780071794485468
5630,-0.6678693733756768
5631,-1.1786299966541411
5633,0.13531729694762962
5634,-0.02255240447051149
5639,3.678930123260268
5640,3.005984539018336
5641,1.0302620677798766
5645,0.49310961796021074
5646,-0.24334625863172915
5647,0.30836666364461357
5653,2.5729709444873987
5654,2.6347695789077954
5655,2.0044755091899225
5656,0.9727466768183702
5677,2.262023481237923
5697,3.483612657184761
5698,2.7041358834803324
5699,1.7656037034175438
5700,1.0432405131331233
5711,3.9373944119760074
5712,2.812464269019639
5713,2.575333714446845
5737,1.377858882298789
5738,0.7900470052999047
5751,-1.2729656758128873
5752,6.490475855881248
5753,1.6864545075826314
5793,2.098177423734985
5794,0.9995651350668755
5795,0.9344056612993262
5796,0.15734557072377758
5797,-0.27496330004400615
5821,1.2012290436548727
5835,3.31026560265645
5836,2.4431640927912093
5837,1.7500169122312639
5838,0.4816233579577778
5848,1.2628830162046558
5849,0.7759706337590583
5851,1.1402979101552164
5852,0.1636482915283333
5854,2.8568494446453285
5855,1.057859736181145
5856,0.5727858238887615
5857,0.6887374720712451
5858,0.24545283823404435
5860,3.106772628342982
5861,2.470444238124438
5862,1.7944890737989212
5866,1.45322844809699
5874,2.3073935139863506
5875,2.158968731881687
5876,1.7251031515861484
5884,0.9360541427151052
5885,0.47399565051527304
5886,-0.164874643190234
5887,-0.34164559539521033
5889,-0.24846135929849958
5890,2.6385357650526773
5891,2.168527847847603
5892,1.7686273051710084
5893,0.8665120793110079
5894,0.4079287375461374
5907,-0.11093156070728166
5908,-0.44738145120945594
5909,-1.2528129697454096
5932,2.691853066199639
5933,2.710201219336179
5934,1.935138052073402
5938,0.8337348688695921
5939,0.41277168329060243
5940,0.0003999200213268913
5950,2.9562739321693576
5951,1.7623478228252258
5952,1.3732344505311027
5953,0.6969897882773955
5967,0.5923318753211291
5968,-0.3579614854641975
5969,-2.2164073967529934
5970,-2.209094749906707
5981,0.6678293725756554
5982,1.9539208348074706
5983,1.1066135265535952
5984,0.5958099476709879
5991,-0.4045155590725762
5992,0.47000362924573563
5993,2.343525480505574
5994,0.8771756131455863
5995,0.6513872463117136
6004,3.0533783462468085
6005,1.385669165725972
6006,0.6011963518120367
6007,0.517066111355445
6016,0.626900534741019
6017,-0.06368555168613305
6018,-0.06827884075329438
6019,-0.13375999017952425
6020,-0.13375999017952425
6021,-0.3291987526547145
6023,1.8325174617002227
6024,0.8859139952154385
6025,0.5478323493950864
6026,0.11154137473290751
6027,0.09567375006828246
6028,1.9568642192750085
6029,0.7656538713466934
6030,0.4014570867106256
6031,0.18706031114112806
6036,1.6276117630129647
6037,0.9344449424541971
6043,1.3918787394137913
6044,0.8501081934137071
6045,0.7615999061943877
6059,-0.044997365930735805
6060,2.783293718756221
6061,1.9906103279732204
6062,1.6460783765290925
6063,2.157050521006819
6064,1.55546735315857
6065,0.14219376570317532
6066,-0.07407720339631574
6071,-1.1469625496091562
6072,-1.9689740886538651
6073,-2.033321606066283
6074,-2.168054200036439
6080,3.387933132508988
6081,2.8666367422190384
6082,0.4001845236642389
6086,1.6882121235983256
6087,0.5638354440796057
6088,0.559215707914083
6089,0.5306282510621704
6102,1.7677399633838347
6103,1.443123554105934
6104,0.2806574575148165
6106,0.9629452839131656
6107,1.1254489426216692
6108,0.31874459790359866
6109,0.2204198453926131
6127,1.2640702283745164
6128,0.5019261405789579
6133,0.14254068678211007
6134,-0.02716566807276955
6135,3.6442612004114956
6136,2.4991300164242434
6137,1.9940334242370417
6139,-2.191043718261138
6140,-3.6969116258112007
6153,0.8935542049002848
6154,0.6415906936455431
6155,-0.012680053157374483
6163,0.7579044277752238
6164,0.3023982562874615
6166,1.3822361376590364
6185,3.6694392111486227
6186,3.1069113286320142
6187,2.131844220472884
6188,0.8296429251484829
6205,-1.5068813241090084
6206,1.320982207472512
6207,3.9600414433220146
6208,2.4784357586576884
6212,0.8596780514475759
6213,-0.2685332536130201
6214,-0.9610266257155465
6225,2.1784381002511632
6247,1.0048509088536353
6253,0.9310216964741492
6254,0.4122420923871881
6255,-0.12669765304595754
6258,1.4409955918899773
6259,0.07232066157962608
6272,3.0254755248031886
6273,1.490091154801534
6298,0.9599247688942164
6299,0.15392208227225673
6312,-1.1239300966523995
6318,1.5117589292290052
6319,2.465715335601881
6327,1.8004053192529166
6328,1.8004053192529166
6329,1.7951537022960706
6336,0.6076982187274625
6368,1.6943487515044975
6369,1.1478150661136732
6370,1.009270926643029
6371,0.8059400080350675
6372,0.5864524418889825
6377,0.1711763456889564
6382,0.9858541072594723
6383,1.0535103147556895
6412,-2.3773086391899825
6431,1.4013061187403286
6432,0.43638221074288586
6433,1.7184358048092114
6434,1.0252886242492663
6448,1.518462324697308
6450,1.263250637276311
6458,3.4524321743385142
6459,2.003774662754421
6460,1.7749354016154928
6461,1.0327217428458244
6462,0.13697545502707775
6471,3.726158379370619
6472,2.407269380060848
6473,0.6380043810627364
6474,1.2690861602143497
6475,0.9737668730112176
6488,3.7248738143373123
6489,1.9641008336118786
6490,1.230546573260967
6491,2.373174023434334
6492,1.147561170399973
6493,0.40406412719253626
6503,0.27649472681120435
6507,-0.7789229575813492
6508,-1.0529699307894087
6524,1.3551906160685567
6525,1.4157560712695096
6526,1.3379703382897015
6534,3.2998104423642
6535,2.361542443332572
6593,2.4233592064694185
6594,2.3363486351468508
6595,0.7550885821001287
6596,-0.6132275573840719
6621,0.9714226493121546
6627,1.0509964347264464
6631,1.2804059283605715
6632,0.7060634058264915
6656,0.6382156970337272
6666,2.299369929892047
6677,2.2194860528243314
6678,1.5593649257996598
6679,2.598384133547774
6680,0.7888209306282278
6681,3.3293970013794065
6682,2.3548359287924585
6683,0.7624400070558948
6684,0.2516143832899041
6685,0.21034195947700077
6686,0.4435954834694318
6734,0.14167315831614558
6742,-0.31841623182164214
6753,0.8986968634731071
6762,1.153321409140163
6763,0.4193680132771558
6769,1.400591665820715
6770,0.8897824719933589
6800,3.7145740036222255
6801,2.692990707342421
6810,2.292504453651095
6811,1.6683481243128202
6812,0.8892483607622717
6816,1.4818090654621916
6817,1.412814570929286
6818,1.0073372898924975
6819,0.8544578804421955
6824,1.1645560719621444
6852,1.3020428086722995
6853,1.2762841635367137
6854,1.2762841635367137
6855,1.4014292487041606
6856,1.2883231438939189
6857,0.7890026662034667
6858,0.3539612652410489
6859,0.2169645002374942
6861,1.2621473683770081
6862,0.4821174596292469
6863,0.3433769157947426
6864,0.1640727217371579
6866,1.6921416916985137
6867,1.2026118786865945
6868,1.0282613525715871
6877,4.330676759738314
6878,2.8490751137105406
6879,2.953064827234588
6880,2.4188202646601407
6883,0.811729896386893
6890,-0.648365037788052
6891,-1.436745904615989
6892,-1.7248487639454282
6893,-1.7933607505950289
6896,0.5390048340312983
6902,-1.4920994200168671
6903,-1.4920994200168671
6904,-1.4881056272665754
6905,-1.7248487639454282
6913,1.2968345345770729
6914,0.31990721974651776
6915,-0.35781845464081125
6916,1.17960838787332
6921,2.7697534566703217
6922,0.7449803291999625
6925,-1.269044801069651
6926,-1.6518236289305381
6935,0.48088174739291856
6936,0.24074768526256682
6946,0.9790401535272648
6950,1.4355606024228087
6951,1.0301192922228093
6968,3.199277016799471
6969,2.3238082794455712
6970,0.590671388970709
6971,0.42127283831367807
6972,-0.13788370736338637
6986,-0.545072062494582
7000,2.8505966688827566
7001,2.599283892309551
7002,1.871048046462853
7003,0.9034486238608573
7004,0.36561486350820366
7005,2.1868150299481655
7006,0.32908789651039916
7018,2.0173666499802376
7019,1.2008980822088597
7020,1.9740810260220096
7021,2.9053917246525502
7022,2.525904628822073
7023,2.2903404321776066
7024,1.9825037880955871
7025,1.504477316797601
7034,-0.23952703056473376
7035,0.21913552991667104
7036,0.38553447261928553
7037,0.3397525647427831
7044,3.000232133978883
7086,4.0126463182375955
7087,2.7063954995049824
7088,2.1338705396063076
7089,1.4219027885872582
7090,1.4219027885872582
7091,0.9602310593365205
7092,0.6511786957374437
7093,0.3780253923493827
7095,1.217579807732153
7096,1.217579807732153
7097,1.0840399594848524
7098,0.6577272353286849
7100,2.1158096322791824
7101,1.7177899490278805
7102,0.8762184562444459
7103,0.7724203614544531
7105,3.9993010135352067
7106,3.5292973842894715
7107,2.276538814611408
7112,3.3476700146443465
7113,2.8152051058805077
7118,2.5953666409905254
7119,1.2516480615031922
7120,0.9331871795338852
7127,1.5974058162102616
7128,1.1480688973807023
7135,1.0286546662443075
7136,0.7725589199841069
7137,0.9004052226439314
7139,1.0193526076824775
7140,1.0177637008047888
7141,1.0166789059054233
7142,0.9458883683130985
7143,0.8757603614941132
7144,0.5827182867905566
7145,1.4007148837811207
7146,0.9178495163381483
7147,0.9155304429277463
7176,-0.5148336451635295
7182,0.5682639984132551
7183,1.5025873983909086
7184,0.441346919995931
7187,2.3738819748760793
7188,1.8443677319989287
7189,1.6512322340910783
7223,-1.5687759307152105
7273,2.334180654583796
7274,1.6120544862172541
7275,1.215506040139609
7276,0.4641113035408978
7285,0.6175611936033503
7286,0.2766464028315163
7287,0.14306084284065193
7288,2.6210388241125804
7294,2.151762203259462
7307,1.8706784688550493
7313,0.9180891138155346
7321,1.7859258198687036
7322,0.9749746482099314
7323,0.4404460770034098
7324,0.20530539318432994
7329,-0.544727175441672
7338,-1.0802813319833862
7339,-1.2120049760232003
7340,-1.3261404383001434
7341,-1.6450650900772514
7354,3.902473554211998
7355,1.1298848319722168
7356,0.4142926967108435
7361,0.6931471805599453
7364,0.19309662996191315
7365,0.16568391564093124
7366,-1.3375041969504584
7367,4.0346670958789375
7368,4.126233979801928
7369,3.4002969764189914
7377,1.5485194974646834
7378,0.7026518675741913
7379,0.4235014705942631
7380,0.4236978763692242
7381,0.24153341642580078
7382,0.11689375147149943
7383,0.09712671073072283
7384,-0.3285040669720361
7398,1.4742136591577741
7399,1.1631508098056809
7403,1.4920722896488419
7404,0.7964255300134471
7411,0.4605844073292439
7414,-0.593482857447
7415,0.5639492420882634
7416,0.8416964876631842
7417,0.51419992440494
7418,0.3006229765845814
7419,-0.37048413921291884
7420,-0.444725822061467
7421,-0.6110143510214231
7435,-0.7170301210232772
7436,-0.6869663214848641
7442,2.800921044506817
7443,2.2681178641117983
7478,0.1397619423751586
7480,2.7035936186074814
7481,1.6945875574757816
7486,0.10696922099724238
7487,0.19860492686705553
7488,-0.0735389033348702
7489,-0.39082283137129437
7496,-1.9819519204025788
7497,-1.5403783765026058
7499,2.8893935017818655
7500,2.2742061943923493
7501,1.9437077255001134
7502,1.3536936870738085
7503,1.142405863666525
7504,1.5686159179138452
7512,0.47000362924573563
7513,4.263610429858206
7514,3.4021269494800874
7515,3.3699234093570274
7516,2.716216763768603
7517,1.4433124873422138
7538,2.732157276445443
7539,2.4852982397732997
7540,1.7524814210978221
7541,0.7894568606973537
7542,0.8540322760775825
7543,0.6239042778177847
7569,3.2116940978919013
7570,2.6143547169748866
7571,1.8360633947845795
7572,0.16906744111553862
7574,2.9932141056288217
7575,1.3522721125054544
7576,0.5037405840427606
7577,0.5037405840427606
7578,0.5568691622673175
7579,0.5568691622673175
7591,2.5336968139574325
7592,3.0084411722953277
7593,2.121998031093749
7611,0.4560314716788523
7615,0.4021262068426498
7616,0.4021262068426498
7621,0.3444404062703898
7622,0.3444404062703898
7623,0.3444404062703898
7624,0.28885638267954966
7625,0.26826986893031957
7633,1.0387207314275038
7634,0.29147487069047723
7635,-0.0793679353835727
7636,-0.12533649131129773
7644,1.8658150590574658
7645,0.7708486882237973
7646,0.2648227783056982
7647,1.4289706354003269
7648,1.0350688278493252
7649,0.7899562364880062
7650,-0.11193765324086466
7686,0.8054932403914837
7687,0.924139846817554
7719,0.603878712801763
7720,0.45868986934546213
7721,-0.4576008625286929
7722,-1.0861897686695525
7743,6.637378862778272
7744,5.673356943580381
7745,0.5036801556051195
7746,3.3815625402891305
7776,2.516461839797723
7777,2.1799879882794073
7778,1.774528532299693
7779,1.656741257549967
7780,1.0686340651484234
7781,3.0720542216247555
7782,2.47421637857981
7783,0.8573896239539942
7784,-0.40811862557372774
7789,2.155441472949661
7790,0.9435167181277465
7806,0.4329505650430248
7807,0.44731057869805885
7808,-0.36485113522290935
7809,-0.22564668153232822
7812,-4.906275278772013
7813,-5.339139361068292
7832,1.5448993912965292
7841,3.195897841460696
7842,2.230820526764735
7843,2.023175376726259
7844,0.7223175578597253
7846,0.2013886195111804
7847,-0.6369559009102027
7848,-0.4312445610956517
7858,0.06877951539482563
7859,-1.1854782216897717
7878,1.2370109834027332
7879,0.27193371548364176
7880,3.449987545831587
7889,2.112924672496384
7890,1.5750741850061407
7891,1.3812315667774282
7894,0.7472091386584758
7903,0.3942693353474297
7906,0.8441500540964727
7907,0.3122527263859857
7908,0.36665497732107305
7934,-2.5194980945576195
7935,1.4188825507130423
7936,0.8649974374866045
7937,0.5167082869241462
7943,1.7809512705114516
7944,1.416314222106059
7945,-0.9792305316480292
7946,-1.2917117186339426
7947,-1.7344344026087857
7948,-0.6931471805599453
7953,1.861689679053913
7954,1.7692582038815414
7956,0.855776104008164
7968,2.781077589635687
7969,-0.07861040058191139
7970,0.358583122208034
7971,-0.323240167852495
7976,-0.8411832593873496
7977,-0.9046092271003171
7978,-1.1669982015345746
7979,-1.1564532883579597
7980,-1.0948194904294135
7993,3.0017839253157583
7997,1.9066940073201544
7998,1.2648326925826985
7999,1.2648326925826985
8000,0.9939552292306324
8002,0.15143270376020934
8008,-0.6931471805599453
8015,1.7944059641689605
8020,-0.6437857510222211
8021,-0.8490994823338317
8046,1.492139759203231
8047,0.44385214051286825
8048,0.028004196409597344
8051,-0.2251455539848828
8066,1.3862943611198906
8070,1.6851389007777824
8071,1.6851389007777824
8077,0.6942465760032464
8087,2.847475855054697
8088,2.1543286744947516
8089,1.931188022701976
8090,1.6127324793835303
8091,0.9321640810304452
8092,-0.40601525941364563
8093,-0.8266785731844679
8094,-0.7543844900311347
8096,0.7403646801690559
8097,0.5578427885290469
8098,0.3116671177022417
8099,-0.605319470194425
8100,0.3877762452370802
8114,-0.7201073621427283
8115,-1.3401744255063375
8136,1.725049703755672
8137,1.719511305020431
8138,-0.33365620536173146
8139,-0.33365620536173146
8140,-0.7512001120085624
8158,0.11635980111619525
8159,-0.8009551331942505
8160,-0.6624240079171049
8169,1.6421180518227285
8170,1.0667431529937148
8172,2.817585988170512
8175,-0.8986964234732039
8176,2.395319230375628
8177,1.253791011306797
8178,0.46524231214402506
8179,0.9013395174209425
8180,0.7125575740797687
8181,2.585701759822895
8182,1.013308543753653
8224,-0.8847920648147841
8232,3.057574976737422
8233,1.9981908129759531
8234,0.9198444100734529
8235,2.4849066497880004
8236,1.5040773967762742
8261,2.371915240930234
8262,2.227333390106536
8263,1.0746610678455963
8264,0.7109870986882764
8292,2.615598598337297
8311,-0.5705756281717645
8327,4.512357285384767
8328,0.7609460061243805
8336,2.756020982049831
8337,2.134332108118961
8338,1.1913737687494208
8375,3.970207004287055
8376,3.4278815058112575
8405,0.9108358811911913
8415,2.9460902466525085
8416,1.0328997453027284
8420,3.619229223756835
8422,2.4383826658912655
8423,-0.25218623676694046
8424,-0.25218623676694046
8444,0.43528277651734654
8455,-1.0216512475319814
8456,-0.01602776107719725
8457,-0.438039954040343
8466,1.9689847285972606
8467,1.3891652362115736
8468,0.6525334976746483
8469,0.2571197668691409
8478,0.19441480448133783
8479,-1.558269625859701
8497,1.4531349180386994
8498,0.2401186555201714
8499,-0.245133569205825
8525,1.0674311711845348
8526,0.5195673037027454
8527,0.03401487858727762
8556,0.3474828255698172
8557,1.8230158588786092
8565,1.8540297949541797
8566,1.8320533243072246
8571,2.4019506748916086
8572,0.9637466730304505
8574,0.8018221971856014
8575,-0.22777927971873788
8577,0.23641509350744971
8578,-0.23357274680474902
8604,1.5883368425260465
8605,1.2232164518926405
8606,-0.5306882528622425
8607,0.4231740418889376
8624,2.0285166004945454
8633,1.3085490124950376
8634,0.8319956623787536
8635,-5.521460917862246
8636,2.9218919578847684
8637,2.2818516326071334
8638,3.6681510984634538
8639,3.229894891350634
8650,1.9671123567059163
8655,1.340198065226917
8679,2.858158435531513
8680,1.961277183329194
8681,1.520125708753411
8687,0.9049870857027631
8688,0.5590441960364652
8709,-0.39230212158188354
8718,0.8572199022971032
8719,0.45355661557541826
8731,0.678439551687671
8734,1.183382266709927
8735,1.0643313546912354
8736,0.727886714363842
8750,2.506586598779889
8755,2.278722635729371
8756,1.3562732020078798
8773,2.274648474301023
8774,1.8015282654529943
8775,1.2167211971481025
8776,2.343669453093442
8777,1.3959723776711617
8778,1.037729300144538
8779,0.9849582170954037
8780,0.4878435473740666
8787,0.08342160813907237
8793,-2.02646965691373
8801,2.5368663887187113
8802,0.47000362924573563
8803,0.32338699707255736
8809,0.6668545386050213
8810,2.585709294113334
8811,1.9265525655695872
8812,1.859106542687665
8822,1.7509895566848435
8823,1.0929295055326114
8833,1.0881915138401925
8838,2.519171191130516
8839,2.4013891620526264
8844,1.3421595937553126
8845,1.083194035939729
8846,0.4231740418889376
8847,0.09531017980432495
8869,0.9627161975847992
8878,-2.012905017879592
8879,-2.397995277798704
8880,-2.6214138944426635
8889,0.1865625510512092
8890,-0.0772050709089715
8891,0.589618319731089
8895,1.2704064036679632
8896,2.621751297515844
8897,1.951593965523611
8898,1.5280326101834094
8906,3.2844125975868272
8910,0.5637785402186635
8911,0.02693400124008104
8912,0.015873349156290163
8920,-0.11440126030997533
8957,4.307223613337122
8958,3.9484455766619306
8959,1.705674935313925
8964,3.4608709631477725
8965,1.8767437931330522
8966,1.7301499875963637
8967,2.6732309871239326
8968,1.452128917041437
8969,0.8530526980695677
8970,0.5180196843462312
8974,1.6607392067896511
8978,1.7262248966403417
8979,0.7830335873544686
8980,0.4350239103497088
9016,-0.7560869803338195
9017,0.006081470315867954
9018,0.28427627931694804
9019,1.99635880111866
9020,1.4784176499956965
9032,0.7619733714897978
9033,-0.45444529032988296
9034,-0.7421273627816639
9035,-1.567336736415465
9036,-2.0738571633859353
9050,1.4677821779661584
9051,0.5670169034157331
9052,-0.18188165356556935
9053,0.1683071454083761
9071,0.9169705007789124
9072,0.17956776859733367
9073,2.2025326865865194
9074,1.8086329742296805
9075,1.3522721125054544
9076,0.4997444537551733
9079,-1.228607085284297
9080,0.3001786637810635
9081,0.25138109272544934
9082,0.20693286526622773
9083,0.16288386290147955
9084,0.023032699110572784
9089,-0.9915532163747021
9090,-0.24718012914245102
9103,0.09531017980432495
9106,-1.876663976318499
9107,-0.4970870976554775
9108,0.7640715188966439
9109,0.4798301900634711
9110,2.7151648319876176
9111,-3.009831197933493
9112,-1.981226494182881
9113,-2.111964733385396
9118,1.2206234103949145
9119,0.9731246486261735
9120,0.9295228006428731
9121,0.7260982806996312
9122,0.46956603351468795
9135,1.5662589758401286
9152,1.2729576757808874
9189,1.0944703895007746
9190,0.7377858821783256
9191,1.262034143739206
9198,1.6314146452374694
9199,0.5328023565693595
9218,1.9178780379703908
9258,1.2370400080301316
9273,0.3126185577418125
9274,1.6352031203201267
9275,1.2297282665256468
9276,0.3862822886913905
9277,0.37094267406974146
9293,0.015578029963318462
9294,-0.044997365930735805
9295,-0.5672196239621546
9296,-0.7571525105358577
9297,1.8682420008350287
9298,1.758013077928173
9355,2.069126019152305
9356,1.2481523559376848
9357,-0.29679009148250834
9437,1.4221681333560956
9438,1.1598014569805322
9439,0.6125334765656997
9440,0.1260157205828599
9441,-0.7131458270666352
9461,0.7096600889341591
9469,2.477940777670792
9470,1.2039628042759356
9510,2.095929859184638
9511,1.3629745557982738
9512,0.7333289701927771
9513,0.08443305597482939
9514,3.3300092452004573
9515,2.993534861010489
9516,1.8408511752307657
9517,1.79639869137648
9518,1.7408345280427644
9519,1.4737785429863437
9534,1.8633046363911507
9535,-2.475748712003235
9536,-0.5663383336962494
9555,0.5332718125958207
9591,1.2237754316221157
9592,1.498685106698917
9639,3.4869437922523696
9640,3.1815643280010693
9641,2.3015345413578667
9642,1.6545068758016785
9659,1.1456230929374644
9660,0.6268471088027133
9661,0.6268471088027133
9668,3.085961384746481
9669,2.6523260523298484
9670,1.0797012637763492
9672,-0.005615738785635745
9673,0.6084059521048546
9674,1.4350845252893227
9675,1.3552421943644213
9676,0.5585866871642505
9677,0.19852293613196267
9678,0.11573649848259676
9679,0.1260157205828599
9683,0.8649974374866045
9684,-0.1536174886655995
9685,0.3110811658800128
9686,0.3651291065852903
9699,3.9325273472494042
9700,2.8339130991704895
9701,2.40814258924992
9702,3.7404205927855547
9703,2.3761050351491537
9737,2.505795288467472
9738,2.2085491010674514
9739,1.6370919892159164
9740,0.9549343554663595
9742,3.249529173506296
9752,0.6495609523970224
9753,0.016857117066422806
9761,4.591129069268324
9762,4.082806588397204
9763,1.4613090649253362
9764,0.9343270943602537
9766,0.5978470007056208
9767,1.5303947050936475
9768,0.7022060250482914
9770,1.7094280333019232
9771,1.3017435907169899
9772,0.6897915567465829
9773,-0.40616535322255776
9774,-1.2126772449560823
9779,1.721247587486106
9780,0.4475662841267998
9783,1.7693945620947784
9789,-0.49758039701597007
9790,-0.2744368457017603
9797,0.5714878919326163
9798,-0.3819927519230223
9804,0.15469338967648052
9805,-0.22002342397796612
9806,-0.2608454184982213
9807,-0.396455813950577
9814,3.3371742832270344
9815,0.8139478807056495
9823,1.3137236682850553
9834,0.8378101368005064
9835,0.6608822199726699
9836,0.4785916464322691
9837,1.4518714053056725
9838,0.10029772131536387
9839,-1.4550015591296814
9840,-1.568295969102925
9845,3.775740403123178
9853,-0.321032052133335
9854,-1.5250967640003494
9855,-0.05858295743229787
9856,0.9317703027225415
9857,1.0159188486835788
9860,1.7841808237045047
9874,2.134166441369082
9875,3.2352136330758188
9879,2.656728836145246
9880,2.546377971876101
9881,1.7500516658282648
9887,-0.37396644104879345
9888,-0.3307287619941472
9889,-0.37149855854489156
9890,2.2858457689897476
9891,1.5075380684052548
9912,2.0190278351192146
9913,0.8150550307932787
9914,0.7594965611014792
9915,0.7594965611014792
9916,0.6030036307069793
9927,1.6582280766035324
9931,0.7275486072772777
9932,0.12336741395028404
9933,-0.12182870836513367
9949,-0.17542539010611338
9950,0.10777759217343108
9953,2.9062833827853716
9956,1.8812039948204804
9957,1.1880568142605352
9958,0.2600539053343068
9963,3.0285333866358273
9964,0.0914846901221784
9965,0.07259969241434348
9971,-1.2334016150167482
9975,1.347033647166588
9976,1.2512761494418025
9977,-0.4264844753322397
9978,3.161644937813897
9979,3.014863106619498
9980,1.9838250649714033
9989,4.0787536531758475
9990,2.8500878130456666
9991,1.2710518456076136
10018,2.132188154488383
10023,0.46549347376784944
10024,0.4111820684373934
10033,1.6058916318074408
10034,0.8450954368320035
10035,1.0153031408718025
10036,1.2063599528184341
10045,1.9368261571079155
10046,1.9368261571079155
10047,0.49707146753332765
10048,0.12821729780075386
10056,1.6531102408902867
10057,1.390759378079049
10058,0.3610951603722239
10059,-0.41354768430152034
10080,4.5853194575350695
10081,3.5867913560301514
10082,2.9990019224216136
10083,2.0919875108483543
10091,1.41917288968583
10127,2.777371018808921
10128,-0.35467694127605925
10129,-0.17721461942580996
10130,-0.30476041398653225
10131,0.3036538419614796
10155,0.1732808121418056
10168,-0.5689845379395226
10169,-0.751412088691921
10170,-1.296453657120101
10186,2.0004253902504248
10189,-0.7885573653646034
10204,1.3583320338337692
10205,0.5653138090500603
10206,-0.3784824367782776
10207,-0.9657436155936855
10208,0.6472602977874691
10210,1.8364619250104008
10211,1.116812325312061
10212,-0.3562464643206649
10213,1.2729576757808874
10225,2.759744081910972
10226,1.4393136650955272
10227,0.18248820957327538
10228,0.2858554051103734
10246,2.388882048178514
10247,1.2233341578045558
10248,0.9741067072508994
10252,1.088494610479824
10253,0.9745596399981308
10254,2.2026432033630785
10255,1.2794883568020812
10256,0.7817988781545079
10260,2.2568657091489213
10261,1.7633257005655076
10262,1.5608147343217207
10263,1.2526772505359745
10264,-0.13216090360233898
10265,0.460773663867045
10290,0.6698785536205909
10314,0.9702863716351673
10321,2.2364452904895007
10322,1.4071748386992458
10323,1.18402516651624
10330,0.539296455741685
10340,-1.8630406712330185
10341,-2.0794415416798357
10367,1.512442313107902
10405,1.4511219029869467
10423,2.080003883536012
10424,1.2615244741639409
10425,0.583109075351008
10426,-0.3371524679260771
10430,0.9106749930885195
10445,0.6975375288612381
10456,0.28765707213927566
10457,0.28765707213927566
10485,4.527722026228949
10486,0.579362391253325
10487,0.6834503175810813
10490,4.8833192130110294
10491,3.751415189764897
10492,3.395239669687908
10493,2.5426644210144578
10494,1.2455944790167555
10499,0.4225843999155529
10500,0.5095848543298578
10514,3.136124452071233
10515,2.3629367363787876
10516,2.583831500910591
10517,1.9302162123750708
10518,1.265763804482143
10529,1.7338654908091524
10530,4.114867518254526
10531,2.61734473663818
10532,1.2335218977824862
10538,2.9438177336017906
10539,1.6768722366836972
10542,1.405091581202796
10543,0.9298780053826708
10544,1.0983122436591075
10545,1.2092289664716398
10547,1.013163326835627
10549,3.963747906660061
10550,2.2810549744436828
10551,0.5665630284504923
10579,1.0171491281845377
10580,0.554459660786052
10586,-0.15630299439540113
10587,-0.2840885369416507
10588,-0.4397460420850386
10589,-0.353821874956326
10617,-1.2697565448719392
10618,-1.3911059181171126
10621,1.4536258532801758
10622,0.10651984337767277
10623,0.41104948640206496
10632,3.057767664473444
10643,2.7298964903320226
10644,1.3840167693758325
10645,1.1561261948687165
10647,3.383464411148058
10648,1.086134767156997
10649,1.2449035929279004
10650,0.5266792876891578
10657,1.7379894260182271
10658,0.857644152441348
10659,0.17831353539641584
10660,0.028976108236517188
10669,-0.37746091169856705
10670,0.645164190537794
10759,2.0694417096015023
10764,2.9717520321669912
10765,1.777829563694557
10766,1.2593412838554905
10767,0.8603127974646984
10768,1.1662086299049188
10769,0.5139008902829187
10770,0.5095247780329426
10771,0.42500626331499985
10772,0.3150296939700183
10773,0.1887177242991925
10774,0.17370117450034328
10775,0.17370117450034328
10796,-0.3902317274675752
10797,-0.5180180943474952
10798,-0.21902703580237018
10799,-0.4628294254977353
10856,2.7501513771208455
10857,0.7419373447293773
10860,3.990440392984242
10861,2.758293277537227
10862,2.0113366686626564
10863,1.2228632510059665
10869,0.7598708126028535
10879,2.407548529826509
