company_num,group_num,seg_num,round_date,raised_usd,postvalue_usd,exit_date,exit_type,exit_value,return_usd
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2011-05-07,10000000.0,41016369.390313216,2019-04-18,1.0,12660000000.0,147.33529320192937
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2011-10-07,27000000.0,156965909.89562646,2019-04-18,1.0,12660000000.0,39.162869429683546
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2012-05-17,100000000.0,1500000000.0,2019-04-18,1.0,12660000000.0,4.268913495940202
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2013-02-20,200000000.0,2500000000.0,2019-04-18,1.0,12660000000.0,2.722551823984241
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2013-10-23,225000000.0,3800000000.0,2019-04-18,1.0,12660000000.0,1.9469049084555499
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2014-05-15,200000000.0,5000000000.0,2019-04-18,1.0,12660000000.0,1.5853368540280908
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2015-05-08,186000000.0,10986000000.0,2019-04-18,1.0,12660000000.0,0.8714206669039012
8f83e283-e00b-8101-d79b-bf2dd6914d6e,,,2017-10-17,20000000.0,849657910.5119672,2019-04-18,1.0,12660000000.0,14.900114320564178
8f990a6e-8333-69ee-8c04-5b878938f028,,,2000-09-18,22000000.0,65279527.07105458,2005-02-08,2.0,92000000.0,1.4093239355098433
8f99187c-152f-6e09-47ea-d302cdbf756b,,,2004-02-10,12000000.0,47513359.40455155,2007-03-27,2.0,8100000.0,0.12947424178500633
8f99187c-152f-6e09-47ea-d302cdbf756b,,,2005-01-31,15000000.0,62363857.63163404,2007-03-27,2.0,8100000.0,0.12988292109581234
8fca4025-9889-4e5a-975e-b977d47624e6,,,2019-01-16,10800000.0,44408036.13253655,2022-04-12,2.0,470000000.0,8.270080577665372
8fca4025-9889-4e5a-975e-b977d47624e6,,,2020-10-08,35000000.0,160109847.4040711,2022-04-12,2.0,470000000.0,2.935484653944211
8fce6913-84b1-e987-b65c-312d5bbc4c4c,,,2017-01-03,15625000.0,100309783.98331158,2021-09-27,1.0,1300000000.0,9.67795081653456
8fce6913-84b1-e987-b65c-312d5bbc4c4c,,,2018-09-05,30000000.0,190311026.09053388,2021-09-27,1.0,1300000000.0,5.754119070353762
8fce6913-84b1-e987-b65c-312d5bbc4c4c,,,2020-09-01,40000000.0,352455682.49170727,2021-09-27,1.0,1300000000.0,3.6884069815801226
8fd2beae-d382-0c6c-eca8-b59ed524a304,,,2007-03-19,5082000.0,24022532.038543638,2014-02-04,2.0,270000000.0,7.191116512464181
8fd2beae-d382-0c6c-eca8-b59ed524a304,,,2008-06-27,15000000.0,75866976.84040774,2014-02-04,2.0,270000000.0,2.419604930972807
8fd2beae-d382-0c6c-eca8-b59ed524a304,,,2011-09-08,56000000.0,367047864.00750864,2014-02-04,2.0,270000000.0,0.5901603338340848
8fd2beae-d382-0c6c-eca8-b59ed524a304,,,2013-01-03,28000000.0,475069043.6378075,2014-02-04,2.0,270000000.0,0.5683384417820495
8fe2aaf3-e76a-2d7d-2582-31936065498b,,,2020-08-04,63200000.0,360742373.3967655,2021-05-10,2.0,440000000.0,1.219707005464707
8fea5305-951d-9f72-8867-26cbe09401f1,,,2008-11-06,3850000.0,18357046.56747135,2016-11-17,2.0,100000000.0,2.569002050908536
8fea5305-951d-9f72-8867-26cbe09401f1,,,2010-06-15,9000000.0,30392395.265016638,2016-11-17,2.0,100000000.0,1.80130924212845
8fea5305-951d-9f72-8867-26cbe09401f1,,,2012-05-21,35000000.0,203277168.56621635,2016-11-17,2.0,100000000.0,0.28664374942828996
8fea5305-951d-9f72-8867-26cbe09401f1,,,2014-03-06,18000000.0,297790519.38284886,2016-11-17,2.0,100000000.0,0.23636524496445266
8fea5305-951d-9f72-8867-26cbe09401f1,,,2015-02-19,24000000.0,173182942.29109293,2016-11-17,2.0,100000000.0,0.5774240735090177
8ffdd798-1896-32ee-00cd-ba64f62f32c1,,,2009-02-12,1800000.0,11124326.111796193,2012-03-23,1.0,10400000.0,0.9348880907915742
9004f081-50bb-9e35-9f92-d12432420fb8,,,2000-12-01,2100000.0,7647798.442258109,2019-11-25,2.0,4050000000.0,529.56416550175
90076e56-06d8-7787-18ca-ea8fda3abadb,,,2002-07-29,7400000.0,28719500.543312542,2019-12-02,2.0,160000000.0,5.5711275256580555
9030eda7-a65f-45e3-88da-f56b35fd1236,,,2016-03-01,7632656.0,39209230.2780822,2019-09-06,2.0,80947763.0,2.0645078321073154
90374c1a-7f5a-5b32-3bb8-c4e5c2d62d9d,,,2005-07-01,8000000.0,25677443.774334088,2010-08-06,2.0,182000000.0,6.049678312065561
90374c1a-7f5a-5b32-3bb8-c4e5c2d62d9d,,,2008-01-01,50000000.0,341338851.06876814,2010-08-06,2.0,182000000.0,0.5331945057825639
90a89171-fe33-1755-785e-8a5a83048e7d,,,2011-09-12,150000000.0,1175218200.4573843,2017-03-23,1.0,68890000.0,0.058618901556484304
90a9504a-f636-4a95-fd7e-3d8942cda12f,,,2018-05-01,95930.0,1151154.0,2018-12-21,2.0,625377.0,0.5432609364168478
90d3d1f4-3db0-7c70-cbc5-da0e7c67773a,,,2014-11-18,7500000.0,29999941.148766365,2021-09-23,1.0,2300000000.0,61.38549590660489
90d3d1f4-3db0-7c70-cbc5-da0e7c67773a,,,2017-05-17,15500000.0,77763934.95153627,2021-09-23,1.0,2300000000.0,29.576692607355803
90d97262-4f15-d99e-bfbf-7af6f81ae713,,,1996-08-12,4500000.0,13141843.840934595,1999-12-02,1.0,239665100.0,14.057558823273299
90d97262-4f15-d99e-bfbf-7af6f81ae713,,,1998-01-19,5800000.0,25309272.894449573,1999-12-02,1.0,239665100.0,9.469458130998285
90d9e122-6d5b-4ba2-a591-2c2688f8d355,,,2019-02-19,2835383.0,13388766.511588434,2021-03-18,1.0,129000000.0,9.634942837217014
90dde681-4bcc-1950-5833-011cf9090e1b,,,2018-04-09,30000000.0,155380368.13832667,2020-01-06,2.0,1000000000.0,5.574320560393531
90dde681-4bcc-1950-5833-011cf9090e1b,,,2019-04-11,65000000.0,485581881.6255437,2020-01-06,2.0,1000000000.0,2.059384910846302
91157d00-110a-e362-36e0-9fa8882c52af,,,2006-06-14,6000000.0,23582673.10179171,2018-07-25,1.0,166000000.0,4.656621113476197
91157d00-110a-e362-36e0-9fa8882c52af,,,2007-03-05,16000000.0,76450852.99076407,2018-07-25,1.0,166000000.0,1.7169033604515245
91157d00-110a-e362-36e0-9fa8882c52af,,,2010-01-19,20000000.0,122424838.20384112,2018-07-25,1.0,166000000.0,1.3559339953842118
911ed22f-f4bc-b82a-f682-21508269fc2b,,,2017-06-28,20000000.0,118654003.19288304,2020-11-30,1.0,165000000.0,1.3905978353867865
9130a3ba-7071-d3d2-0688-f9350197eb53,,,2015-09-18,12500000.0,90000000.0,2016-03-11,2.0,1000000000.0,10.624464395899773
9130a3ba-7071-d3d2-0688-f9350197eb53,,,2015-11-18,2000000.0,45663972.50328034,2016-03-11,2.0,1000000000.0,21.899102184510195
91414110-c4d6-4da5-9607-6bf61215a789,,,2008-04-24,120000000.0,553832436.0354656,2012-12-11,2.0,372300000.0,0.6722249831827458
914b08f4-daaa-09c0-879f-72be620a7cd2,,,2006-08-02,90790000.0,438243247.4632312,2007-09-19,2.0,370000000.0,0.8442799795358926
914f9e4f-3d0a-572a-fe3e-6a5cb005f1e8,,,2002-07-17,30000000.0,92589735.49021308,2005-04-14,2.0,250000000.0,2.160066652540987
914f9e4f-3d0a-572a-fe3e-6a5cb005f1e8,,,2003-11-10,20000000.0,100000000.0,2005-04-14,2.0,250000000.0,2.5
915bd403-dd11-d3c2-fe36-9fff7aa39c3a,,,2013-01-08,5000000.0,22507711.809649337,2015-10-28,2.0,125000000.0,5.553652057443304
915fb34c-0777-be20-c932-6fe13e742f15,,,2007-09-11,5000000.0,18319667.506578684,2010-01-07,2.0,94300000.0,4.021224806443242
915fb34c-0777-be20-c932-6fe13e742f15,,,2008-07-01,5000000.0,22852297.711108737,2010-01-07,2.0,94300000.0,4.126499715350715
9187a6f8-8cc1-3397-5dc5-7c45601d1023,,,2003-03-04,6000000.0,29968148.858162552,2015-12-16,2.0,14000000.0,0.4671626554666809
91c64e66-740c-ad48-6ead-7a32752890ed,,,2007-03-02,1600000.0,6599123.823708582,2021-01-21,2.0,9600000.0,1.4547385768865575
91cb7e66-e5af-d28c-0309-3839f630236c,,,2011-10-01,2000000.0,9648573.9978768,2021-06-18,1.0,4000000000.0,222.02601947429036
91cb7e66-e5af-d28c-0309-3839f630236c,,,2015-08-06,60000000.0,407778076.8982359,2021-06-18,1.0,4000000000.0,5.501756832870774
91cb7e66-e5af-d28c-0309-3839f630236c,,,2016-12-21,57616962.0,665216932.8418268,2021-06-18,1.0,4000000000.0,4.215722176684325
91cb7e66-e5af-d28c-0309-3839f630236c,,,2018-07-12,150000000.0,1500000000.0,2021-06-18,1.0,4000000000.0,2.07731094524979
91cb7e66-e5af-d28c-0309-3839f630236c,,,2019-06-04,500000000.0,2500000000.0,2021-06-18,1.0,4000000000.0,1.3645778293668358
91cb7e66-e5af-d28c-0309-3839f630236c,,,2020-09-22,100000000.0,2215550144.8836904,2021-06-18,1.0,4000000000.0,1.8054206578158887
92080cc3-4e33-3fb8-9542-d97ca5a15fe0,,,2012-01-31,15000000.0,90499304.78418323,2020-09-16,1.0,2200000000.0,14.186771148783766
92080cc3-4e33-3fb8-9542-d97ca5a15fe0,,,2012-11-29,30000000.0,250650292.994236,2020-09-16,1.0,2200000000.0,5.755334670567275
92080cc3-4e33-3fb8-9542-d97ca5a15fe0,,,2014-05-20,30000000.0,366810763.85013497,2020-09-16,1.0,2200000000.0,4.3301309149619485
