,uuid,org_uuid,announced_on,money_raised_usd,num_investors,investment_type,lead_investor_rank,post_money_valuation_usd,prev_rounds,country_code,amount_delta,holding_time
135159,41f94ed5-a239-d75b-a84d-0df1ec30633a,2ea890aa-115b-272a-03bf-bba03b737660,2861827200,47600000.0,14.0,series_b,86018.0,100000000.0,2.0,USA,15600000.0,819.0
141423,e4f1ad79-c2c1-f71d-2455-5ff73ed9215f,2eb04ccc-f8b8-5cd0-dad0-fcdf2145fb61,2867875200,20000000.0,5.0,series_b,44527.0,108000000.0,2.0,USA,9500000.0,288.0
231331,62d9ec46-8d8d-4547-9356-f6edb60a2465,2eb04ccc-f8b8-5cd0-dad0-fcdf2145fb61,2929478400,40000000.0,8.0,series_c,14976.0,275000000.0,3.0,USA,20000000.0,713.0
346095,f8000590-0ea0-49aa-bb4b-a6dc9d04b642,2eb04ccc-f8b8-5cd0-dad0-fcdf2145fb61,2991686400,80000000.0,10.0,series_d,11580.0,600000000.0,4.0,USA,40000000.0,720.0
401053,48509ec0-a0f6-42b4-8941-371efac0ee42,2eb04ccc-f8b8-5cd0-dad0-fcdf2145fb61,3009312000,80000000.0,12.0,series_e,11796.0,1500000000.0,5.0,USA,0.0,204.0
453651,9bf0cde2-e135-444d-a540-5d85be7ed0f3,2eb04ccc-f8b8-5cd0-dad0-fcdf2145fb61,3031084800,200000000.0,12.0,other,11262.0,3500000000.0,6.0,USA,120000000.0,252.0
434315,3e3038fc-dde2-4d03-9cf8-e84e88b81884,2eb31f8f-7891-4624-b048-1dda6f720b67,3024000000,20000000.0,5.0,series_a,201003.0,40000000.0,0.0,USA,20000000.0,1199.0
223912,937dc355-12c9-4e53-8d6e-3b8abca186cf,2eb5cbff-ce86-4a9a-923a-bcc0daf41da9,2911075200,119658.0,2.0,angel,372965.0,1316718.0,0.0,SWE,119658.0,152.0
466290,5f89fc59-e88a-4724-a87f-77efa8675c56,2eb60dc7-55ef-489e-aff0-ecea5a15cd66,3015532800,25000000.0,2.0,series_a,824180.0,51000000.0,0.0,USA,25000000.0,359.0
28082,240c28d1-9140-ce20-59e5-2730184c1853,2eb6eca4-959c-7a23-23d0-bd8d4bc1f9c3,2733350400,118000.0,4.0,seed,45.0,3118000.0,0.0,USA,118000.0,225.0
284834,45cf405a-96ae-4af7-a614-ae4767e64b67,2ec1e5fb-577e-6418-e239-9c1854e33728,2960928000,190563978.0,1.0,private_equity,40433.0,500406888.0,0.0,IND,190563978.0,11360.0
114917,84326806-3b69-8c92-2f99-03bdc383723a,2ed39d4b-a6ac-a5cd-13c8-190d1a5f67e7,2941920000,1933000.0,16.0,seed,90471.0,11933000.0,1.0,other,1883000.0,852.0
229623,31bec7e2-7518-4d6c-afdc-f419d5f6acdd,2ee18cdd-68f0-4497-b562-3ee0ca389042,2928355200,13500000.0,2.0,series_e,1765.0,160000000.0,2.0,IND,8860000.0,205.0
468227,82224202-8c8a-4828-b704-f8f39d63c69c,2eeabe58-65e3-fb30-250c-6b6044114b7b,3035836800,30000000.0,1.0,other,251713.0,410000000.0,5.0,IND,28023881.0,602.0
424449,d0b88467-bfe7-492c-8707-e6e646125b18,2ef05285-7ccf-4be6-a8f9-af516523ca59,3019680000,45000000.0,11.0,series_a,40730.0,300000000.0,2.0,USA,42000000.0,854.0
442345,3fc38087-0837-472c-acc7-dfe7038ca095,2ef35050-4cb8-4c86-9b98-f93d762a58cd,3026419200,3468008.0,5.0,seed,462224.0,11471101.0,0.0,GBR,3468008.0,329.0
296769,101637f4-e173-454d-a43a-41314f02a5fb,2ef4bd71-5e1b-45bf-ae25-401cf857562c,2970172800,28000000.0,13.0,series_a,27773.0,100000000.0,0.0,other,28000000.0,1139.0
409052,e7d63539-da27-4acc-b066-2edbe871e526,2ef4bd71-5e1b-45bf-ae25-401cf857562c,3012681600,100000000.0,12.0,series_b,149073.0,1100000000.0,1.0,other,72000000.0,492.0
462514,29ebe9e5-ae70-41db-9031-a8bbaf93c6b7,2ef4bd71-5e1b-45bf-ae25-401cf857562c,3033936000,200000000.0,6.0,series_b,948.0,3000000000.0,2.0,other,100000000.0,246.0
403026,460ef16f-51fa-44c4-bdb0-deb217962d56,2f13deb1-b3e7-4313-a337-c9277a2ed5f6,2922739200,110000.0,1.0,pre_seed,809924.0,160000.0,0.0,USA,110000.0,13.0
376306,f661010e-58dd-4770-bbeb-78a3aa2cff11,2f27de04-6b8a-871d-c3e4-c7c5791efe25,2908310400,11000000.0,1.0,series_b,50103.0,66000000.0,0.0,USA,11000000.0,2615.0
184557,e717179d-d02c-4f66-ab02-39b341e1aab7,2f4336ec-e17a-462c-82df-c343ae20e0ef,2898028800,250000.0,1.0,angel,157133.0,2750000.0,0.0,other,250000.0,304.0
407155,f860864e-7528-4cf0-be97-47499edc6d05,2f4a296f-27c8-43dd-9fb1-5ebb16bda407,2871763200,2000000.0,1.0,pre_seed,1672838.0,8000000.0,0.0,IND,2000000.0,159.0
407152,d8b0c055-8930-4389-ad8b-da87bb48e886,2f4a296f-27c8-43dd-9fb1-5ebb16bda407,2966371200,1500000.0,2.0,seed,1672838.0,13500000.0,1.0,IND,-500000.0,1095.0
407161,e7da1e3d-60f4-430e-be4b-90a083bfc67f,2f4a296f-27c8-43dd-9fb1-5ebb16bda407,2997993600,250000.0,1.0,seed,1247571.0,18250000.0,2.0,IND,-1250000.0,366.0
31173,fee96925-0888-c1fb-0202-249106622d44,2f58b12d-645f-99db-374d-fc5972d34a9c,2755296000,105000000.0,1.0,series_b,676.0,1050000000.0,1.0,USA,-841000000.0,23.0
123530,add0255d-0ac0-6eb5-0ee2-6d80298d68e3,2f58b12d-645f-99db-374d-fc5972d34a9c,2850940800,653000000.0,5.0,series_c,122262.0,2800000000.0,2.0,USA,548000000.0,1107.0
368238,67403774-2c42-4a6b-9961-229486248b25,2f6131ca-1a42-5894-6195-a55053fff7a1,3000153600,350000000.0,2.0,series_b,125730.0,3000000000.0,1.0,USA,349450000.0,2468.0
217473,e5b74801-5d21-4e6c-bd52-cbe1c4ab04fb,2f6d6f82-ed1a-4741-a9ac-0c896f9c7a06,2904595200,500000.0,2.0,seed,66952.0,5000000.0,0.0,KOR,500000.0,15.0
260657,69f95f78-70ab-4cca-b871-d5f8d06ae389,2f6d6f82-ed1a-4741-a9ac-0c896f9c7a06,2932156800,1000000.0,2.0,seed,185336.0,11000000.0,1.0,KOR,500000.0,319.0
73558,05e58a54-2453-9060-0c96-f53803416bd9,2f6ed0df-e019-f0ad-10bc-d7eee4710103,2800051200,150000000.0,3.0,series_b,1765.0,1000000000.0,1.0,USA,80000000.0,862.0
159803,dc3c0897-4116-b165-e325-f9d9afcb3695,2f6ed0df-e019-f0ad-10bc-d7eee4710103,2880489600,180000000.0,3.0,series_c,1765.0,2500000000.0,2.0,USA,30000000.0,931.0
448174,fc21adce-df7a-441d-b545-885fa88d064e,2f7654f9-41c0-4775-925b-cd1aa0a410ef,3011040000,500000.0,1.0,pre_seed,1081668.0,1500000.0,0.0,IND,500000.0,0.0
119731,fa15110b-a51f-760d-457b-fb2013c5dc5f,2f7c7a12-207f-7cb8-a075-4931d0959dca,2847916800,170000000.0,3.0,series_d,13442.0,3750000000.0,0.0,SGP,170000000.0,2646.0
405013,17a01b0d-ad09-4ac9-b2d4-1dc963223c56,2f8bf338-e523-fc62-4380-c2eba7842a04,3011040000,350000000.0,6.0,series_d,2020.0,2000000000.0,3.0,GBR,252433561.0,393.0
161919,891272a7-8718-bba3-1cf1-83b55c06c400,2f8cdff6-6d9f-4af4-9d4c-04d1452a99bd,2882736000,54000000.0,6.0,other,25.0,604000000.0,5.0,USA,28000000.0,746.0
403533,87da7622-4ebf-4da7-aa1d-6308173370e2,2f8d3df2-3dda-4803-b011-c260f18d66c6,2877120000,100000.0,1.0,pre_seed,224487.0,1600000.0,0.0,USA,100000.0,0.0
150093,03023c5e-dab6-4f07-e184-e5a9d4edc2db,2f95e1b5-743b-e237-78bf-c7f0dbdb1f66,2873664000,2002400.0,5.0,other,318870.0,7185697.0,0.0,GBR,2002400.0,753.0
429807,f4006e2c-8909-49f1-b07c-6042176e0fb0,2fa29e1e-a92d-4104-ab69-b9b19eff44e0,3008361600,360599.0,1.0,pre_seed,20754.0,3966583.0,0.0,SWE,360599.0,1004.0
380676,e94db099-53c0-4ba2-993d-3006df0eebdb,2fa97e3a-44a6-457f-8913-a72b96073577,3003436800,250000.0,2.0,pre_seed,15514.0,4750000.0,0.0,USA,250000.0,141.0
121559,ac9a3766-cd88-4bce-5b1d-8d6ebc3e636e,2fad8b81-f0a3-02e1-08ce-133de86a087c,2849212800,92625126.0,3.0,series_c,157850.0,1002625125.0,2.0,CHN,57625126.0,501.0
110699,7a4fc11f-3c6d-4164-af2c-baba95d3e1f8,2fb02683-3c99-eddc-78af-1f352c3994eb,2757283200,3230000.0,3.0,series_a,18337.0,16130000.0,0.0,CHN,3230000.0,502.0
49767,401374b2-425c-4a3a-d9aa-f4de95ff8a41,2fc7d850-321d-d4d8-b7db-37ebb7d3b2b7,2759702400,28733.0,2.0,seed,5370.0,603396.0,0.0,AUS,28733.0,164.0
337126,8eb1b8d6-f5f1-40de-81f5-bc807963cd05,2fc96f32-8abc-4599-8b4d-b9add39af274,2988144000,30000000.0,10.0,series_b,44527.0,255000000.0,2.0,USA,16000000.0,111.0
394995,5a343789-a7d1-4040-b5b7-6b1871723693,2fc96f32-8abc-4599-8b4d-b9add39af274,3007497600,156000000.0,11.0,series_c,310.0,1250000000.0,3.0,USA,126000000.0,224.0
459422,8f1a19ed-ff64-4886-a26e-2fd88056a1c6,2fc96f32-8abc-4599-8b4d-b9add39af274,3023049600,425000000.0,11.0,series_d,11262.0,5500000000.0,4.0,USA,269000000.0,180.0
332341,716de711-9e18-49e7-9e50-cbe8e60b93e1,2fca2d40-d03e-494c-b905-4638d62b4982,2834006400,250000.0,1.0,pre_seed,3093404.0,2950000.0,0.0,SGP,250000.0,0.0
332340,f94d1761-2bc1-4ac6-b670-039d6a152dbd,2fca2d40-d03e-494c-b905-4638d62b4982,2903299200,850000.0,1.0,seed,2967567.0,6350000.0,1.0,SGP,600000.0,802.0
339437,fc8d514b-b279-4083-aa58-1d1c9953d502,2fcebef7-b2e9-af71-d78f-58b5714d73da,2971555200,5800000.0,1.0,series_b,320631.0,23300000.0,1.0,USA,-4200000.0,4169.0
110829,59d07cbd-1c3d-3bf6-1656-8743b53db266,2fe9c728-fb9e-6487-8f71-35af6d6b6052,2841436800,90000000.0,12.0,series_e,196230.0,1090000000.0,3.0,USA,-10000000.0,613.0
184131,7fc43287-6db7-4873-b1f1-a703f72c3176,2fe9c728-fb9e-6487-8f71-35af6d6b6052,2900966400,60000000.0,5.0,other,196230.0,1400000000.0,4.0,USA,-30000000.0,689.0
198721,2d72dbed-40f8-4659-a22c-f275f83dff19,30029ca6-b267-4a85-8f0c-6ac05cb333c9,2604268800,113018.0,1.0,seed,341571.0,343504.0,0.0,other,113018.0,557.0
193901,b892a0ec-b65e-4a56-a136-3c8012774492,3004dbe7-5506-5c5e-9d33-6d2712b01312,2872022400,475000.0,2.0,seed,257493.0,2475000.0,0.0,USA,475000.0,95.0
214550,e6ff3c3c-805f-4719-95f9-2bfb8aa8a827,300cf2e7-7a3a-941b-ef5f-ddb93840ae69,2832796800,100000.0,1.0,seed,365137.0,950000.0,0.0,ESP,100000.0,645.0
488817,a3617d57-fe2f-40b9-87a7-83f971a275a9,301ec20b-7c13-4c24-8389-99ab7bd88bc5,3016656000,15476522.0,4.0,series_a,32803.0,154765221.0,0.0,CHN,15476522.0,947.0
412999,8ab2422b-e57b-48a7-a917-fc6750c9097e,30242aa2-f1d0-450d-9d5d-2675c4e2b697,3014236800,107000000.0,7.0,series_d,1329.0,463000000.0,6.0,IND,97678083.0,77.0
456062,f4a9924c-6c6d-4f6b-89fc-144b5c0a2fab,30242aa2-f1d0-450d-9d5d-2675c4e2b697,3031776000,164739728.0,7.0,series_e,4699.0,1599739728.0,7.0,IND,57739728.0,203.0
461499,605e6701-5b84-404b-aa2b-2b374af7d758,30242aa2-f1d0-450d-9d5d-2675c4e2b697,3033504000,45000000.0,1.0,series_e,38504.0,1700000000.0,8.0,IND,-119739728.0,20.0
414561,8e3be5fc-3b7f-402c-8ca7-176fd47f98c3,302868d4-ee9d-4254-8c6a-0b916c39b571,3015187200,350000000.0,7.0,series_c,4160.0,1000000000.0,3.0,USA,270000000.0,482.0
441738,cc8ab9a7-534f-4c00-a0af-1820c3cf67be,3047963c-d0cf-4530-84d5-71a43ee7b0ae,3026073600,555000000.0,27.0,series_a,11262.0,3955000000.0,0.0,USA,555000000.0,1056.0
439759,9b43d9e2-c4b0-4bfa-8688-9cf90341f2f7,304d7918-bd16-2cd4-67ce-4537f7a0f3b9,3025468800,77000000.0,2.0,series_d,76045.0,1100000000.0,1.0,USA,34000000.0,1427.0
484857,30c6a50c-64c6-4c74-911a-40c72d6fbadd,305569a4-bf59-4942-8923-4b47ba73b26e,3016310400,12473095.0,1.0,series_a,242897.0,89740051.0,0.0,CHE,12473095.0,547.0
150273,bded902e-ac47-ca78-36da-0d57d3e62c73,306a7d9a-260f-4de6-5251-72f61f4c292f,2869084800,1500000.0,1.0,seed,277839.0,6500000.0,0.0,USA,1500000.0,214.0
204520,6071aa0d-46ca-4ceb-a0e5-b13b88dfbb71,306a7d9a-260f-4de6-5251-72f61f4c292f,2892758400,1500000.0,2.0,seed,275651.0,10500000.0,1.0,USA,0.0,274.0
353427,834245e1-b524-4ed0-8c72-9efa4931dc63,306aa173-cdca-43b9-ab1b-55229eebab3b,2976825600,744803.0,4.0,seed,6699.0,4040389.0,1.0,IND,723744.0,121.0
405514,30fa7bc2-8bb5-4e64-87da-4c8e7ec0e778,306aa173-cdca-43b9-ab1b-55229eebab3b,2994192000,6000000.0,4.0,series_a,11069.0,23578065.0,2.0,IND,5255197.0,201.0
413428,5db5b85f-5674-46a3-8900-b19b45607983,306aa173-cdca-43b9-ab1b-55229eebab3b,3014668800,13745095.0,11.0,series_b,15030.0,75677044.0,3.0,IND,7745095.0,237.0
421187,129d1341-534d-4fad-affd-2137c6894e61,3072d53e-a177-469a-9eaf-9d36984f657f,2934835200,330091.0,1.0,pre_seed,186169.0,1189703.0,0.0,ITA,330091.0,730.0
314890,bf39e6e7-abb6-43e1-ac08-f9f3160ec878,30732c70-de5b-476a-b173-fd29287e92a7,2980281600,1500000.0,3.0,seed,3512.0,13000000.0,0.0,USA,1500000.0,1622.0
334999,8d8695c8-cc39-4041-a0f2-2bb58cba3acc,3074db4c-b43a-922c-c027-800e3a149a5c,2987366400,113000000.0,5.0,series_d,183072.0,700000000.0,3.0,IND,73000000.0,640.0
419326,03eb7b3e-0bc7-4175-bc0f-ffa092294555,3074db4c-b43a-922c-c027-800e3a149a5c,3017260800,430000000.0,4.0,series_e,1765.0,3400000000.0,4.0,IND,317000000.0,346.0
255239,4fd0c32d-4daf-4bc0-9cc9-d609467a767d,3075407e-714c-7dce-e1af-c2b68d5023f0,2937859200,1317703.0,2.0,seed,1101733.0,8162915.0,0.0,USA,1317703.0,2097.0
86284,87fda2fc-d702-7bd1-c635-58775f611553,3082e7ea-46a1-122e-11b2-80deb9369d19,2750976000,7500000.0,1.0,series_a,128692.0,37500000.0,0.0,USA,7500000.0,5177.0
464197,91c8d529-7888-4956-8129-479e89c30167,3091638f-824a-5112-1255-b1ebc83d1fad,3034540800,121000000.0,7.0,series_d,116530.0,1220000000.0,4.0,SGP,89000000.0,588.0
138,4596b258-7c44-2f62-496d-e1a9e3623913,3091d3e8-7934-1e90-7c82-7f1c3caf53cb,2555107200,13300000.0,1.0,other,53792.0,66500000.0,0.0,USA,13300000.0,1814.0
192685,d57d0dad-f820-4eec-ac51-f3aaddc3f452,3096bd1e-7179-439a-9a11-e17581284c86,2879625600,2000000.0,1.0,angel,973923.0,10000000.0,0.0,USA,2000000.0,1.0
486617,4867e4d2-fe8a-49bc-9d57-646816dd554e,30974abb-4183-4b9a-b361-950889224d31,3042144000,100000.0,1.0,angel,16086.0,1428571.0,0.0,other,100000.0,511.0
359272,4d43fdeb-147f-4b1e-9dce-54f27e011bd6,309a770b-5cde-6345-fca8-ebb82f1659ab,2811369600,2000000.0,1.0,series_a,864034.0,4000000.0,0.0,other,2000000.0,761.0
404188,4c60390c-4366-4598-84f4-516b3894d3d5,30c57a80-9c75-4736-b54c-cfdf156df36d,3010608000,20000000.0,1.0,series_a,47024.0,135000000.0,1.0,USA,18000000.0,1059.0
428484,47d45091-945c-4aee-9229-32fefadcd561,30d1aef8-17e7-8f42-8231-3b870c85de46,3020976000,66654835.0,1.0,other,270080.0,7650611793.0,5.0,IND,-36345165.0,350.0
432478,030bec68-bbee-485c-b1f9-4c69b732a812,30d258ca-c2f9-40c9-914d-2760a2fdf225,3009830400,412510.0,2.0,seed,75975.0,5668199.0,0.0,other,412510.0,3790.0
238849,9bfc65cc-c1c9-4630-9cab-774545f44dcd,30d97fb8-70ce-4357-b6be-43b4431f0f9c,2929564800,5000.0,1.0,pre_seed,81690.0,105000.0,0.0,other,5000.0,61.0
435038,0db19064-d113-42d6-a7ec-63f42aac187b,30e53293-a89f-8384-1f13-ad3475b06b3c,3023740800,200000000.0,9.0,series_c,948.0,1000000000.0,3.0,USA,90000000.0,609.0
252596,1c7bde48-4436-4ac3-bbac-840e14e0ff52,30e6426e-729c-4105-9424-b03fdbe6045f,2944166400,1000000000.0,3.0,corporate_round,78169.0,7250000000.0,0.0,USA,1000000000.0,1569.0
423403,39f792c6-f7d3-49f0-aece-cec8f69a2dc8,30e73da1-d37e-4bfd-9095-219e175e6fc9,3019075200,10000000.0,1.0,corporate_round,1163.0,700000000.0,0.0,USA,10000000.0,1006.0
219972,3364102e-bb7d-41fb-ab21-609e05885522,30f5e4b5-b70f-4aa1-8dd5-298b28f248f6,2909001600,200000.0,1.0,seed,855808.0,800000.0,0.0,other,200000.0,0.0
473938,0d8941cd-bd2d-4f52-bcf8-b31879179b9f,30fcb453-081a-446c-9b39-64cf4afd49b3,3005856000,418605.0,1.0,pre_seed,390627.0,6507403.0,0.0,AUS,418605.0,37.0
337336,6b0ed9e2-b273-4f50-af2b-66026e3e00a1,311eb6b3-62dd-4cba-9eb5-f15ef0b552b4,2988230400,30000000.0,4.0,series_c,17960.0,260000000.0,2.0,IND,8600000.0,358.0
389938,940453c0-71fd-497d-843f-930b1f6d4b0b,311eb6b3-62dd-4cba-9eb5-f15ef0b552b4,3006288000,83062674.0,5.0,series_d,1329.0,999609250.0,3.0,IND,53062674.0,209.0
434575,d9041724-d262-4240-9fdb-00006e63b169,311eb6b3-62dd-4cba-9eb5-f15ef0b552b4,3023568000,251000000.0,9.0,series_e,52095.0,3000000000.0,4.0,IND,167937326.0,200.0
179616,6a7f0eaf-7069-4c88-8a24-303acc685d66,3122e9b1-20cd-4445-a045-c2240014a697,2833401600,675000.0,3.0,seed,74400.0,2675000.0,0.0,USA,675000.0,2113.0
179618,b2fb5108-8eed-4887-9f9c-9f9b2aa42911,3122e9b1-20cd-4445-a045-c2240014a697,2879798400,1100000.0,4.0,seed,74400.0,6100000.0,1.0,USA,425000.0,537.0
292669,353c8b4e-c62e-45c4-9501-49958f611832,313041fa-706c-4e9b-a239-f5468d9c7006,2964470400,723402.0,1.0,seed,263662.0,725000.0,0.0,other,723402.0,708.0
227250,19e3767d-62d3-4c64-87c7-2901dfcb2780,313edad0-92d9-47af-90c6-3d66c6772fe7,2932156800,675000.0,3.0,pre_seed,37786.0,3175000.0,0.0,USA,675000.0,940.0
233034,9315a94f-f847-4a0f-8387-e924acd9092a,3153d7fc-8b4d-71de-7cb8-2393c1cd6513,2930774400,18000000.0,5.0,series_b,1747.0,60000000.0,1.0,USA,13800000.0,980.0
374352,a42d09e2-d054-4081-b340-5631ed5667e8,3155b9d1-229f-4822-adbd-d3f662d17f5a,3001968000,15000000.0,1.0,series_a,35171.0,115000000.0,0.0,USA,15000000.0,991.0
400967,821b4120-9849-4b99-aba3-2573e3ad5d6b,31640a8d-c221-dcf9-b9bd-84821a4ca382,3009225600,18000000.0,1.0,other,739883.0,878000000.0,4.0,SWE,-2000000.0,0.0
160942,834dbea4-b847-8c65-de14-16fb702d64a9,3169f93d-9821-bb4c-4257-e6b64805977a,2881872000,180000000.0,5.0,series_d,12109.0,1300000000.0,3.0,USA,119000000.0,255.0
407747,144a0769-b133-4538-b341-c723921159a4,3169f93d-9821-bb4c-4257-e6b64805977a,2936044800,261000000.0,9.0,series_e,25922.0,3300000000.0,4.0,USA,81000000.0,627.0
372534,90ea3475-0b6f-4e1b-8895-8e7f31a6c3b1,316dc5c0-1dbb-4f5e-951e-716397ebea0c,2990044800,110000.0,1.0,pre_seed,90028.0,2110000.0,0.0,USA,110000.0,431.0
467555,bbc60624-cd69-45cf-a6eb-cca9d856f6c1,316dc5c0-1dbb-4f5e-951e-716397ebea0c,3024172800,200000.0,2.0,seed,90028.0,4200000.0,1.0,USA,90000.0,395.0
399241,b908f640-195d-4302-b2c3-17b8333e9150,316de303-3b61-f6b7-2971-cf03f293bd7c,3008707200,250000000.0,13.0,series_c,11262.0,2200000000.0,2.0,other,188000000.0,147.0
191271,11f54141-4f1e-46b3-8a20-98944b150cfa,316e4b4c-a8b4-a973-493e-dc5414c596c0,2913667200,1195522.0,1.0,seed,143054.0,6291781.0,2.0,ESP,1195522.0,1292.0
453748,7bcf515e-5dc4-4215-adae-a8b891620998,316e4b4c-a8b4-a973-493e-dc5414c596c0,3000672000,1508487.0,2.0,series_a,10556.0,17981161.0,4.0,ESP,312965.0,1007.0
298156,ce9c0b5c-a77c-45cb-aae2-d4cdd5d8d811,3175f2d3-1c01-e83b-d832-c429549aec09,2971209600,40000000.0,12.0,other,28860.0,500000000.0,7.0,GBR,800000.0,259.0
218150,23d8f728-102f-4f5a-84fd-180a3b4380a7,317d1587-6859-47e9-99a3-e48fc8331dbe,2908396800,28000.0,1.0,seed,6374.0,318000.0,0.0,other,28000.0,59.0
78813,3df47e38-d467-8c2e-d150-f25919541cd2,3183482f-2def-4828-c0a6-0209f1a80eb9,2807222400,6500000.0,46.0,series_a,209556.0,25100000.0,0.0,USA,6500000.0,1080.0
118460,2f375630-d0c5-fa95-9f56-325e9bf43621,3183482f-2def-4828-c0a6-0209f1a80eb9,2846966400,7300000.0,3.0,series_b,26900.0,49300000.0,1.0,USA,800000.0,460.0
467217,2415d785-ae31-4bfe-baab-ea264eb59dfa,3183d83f-d52b-4bdb-9b71-c708edbad638,3035404800,1994482.0,1.0,corporate_round,117345.0,7977926.0,0.0,IND,1994482.0,1164.0
100559,7e25694c-9621-3f45-ea1e-208091f45f13,31923c2b-c573-712b-8210-3b24959a2f90,2462572800,41000000.0,7.0,series_b,119247.0,68000000.0,0.0,USA,41000000.0,1108.0
263765,851d0970-c041-4363-96ad-b5caf0a25e23,31b53f1b-241d-a307-dc92-30d51e30c5a8,2951251200,6142362.0,1.0,series_b,47321.0,30711811.0,3.0,IND,2142362.0,566.0
322274,af9179e0-8ac8-476a-8b43-ae44db17b722,31b53f1b-241d-a307-dc92-30d51e30c5a8,2982182400,2810436.0,1.0,corporate_round,95725.0,35130450.0,4.0,IND,-3331926.0,358.0
367617,f1a01c0f-39b8-4880-a23b-776e57942a3f,31b98b11-4441-4be9-97b8-ae83e1fb0bc5,3000067200,110000000.0,9.0,series_c,11262.0,1300000000.0,2.0,USA,30000000.0,139.0
425436,c649813c-bc58-4616-9055-2e737904dbd0,31b98b11-4441-4be9-97b8-ae83e1fb0bc5,3020112000,250000000.0,14.0,series_d,1127.0,4000000000.0,3.0,USA,140000000.0,232.0
214066,2947cb45-acf6-4443-972e-83d8c357d99c,31bd8d93-b8c5-c426-0371-afbfea238233,2918678400,50000000.0,3.0,series_c,6483.0,400000000.0,3.0,USA,30000000.0,405.0
256208,5dbdb52f-7ed2-4a90-8aa3-bac8bbcf665b,31bd8d93-b8c5-c426-0371-afbfea238233,2946326400,100000000.0,4.0,series_d,19362.0,1400000000.0,4.0,USA,50000000.0,320.0
466516,c3133d39-912e-4dd5-b8c8-54e04d9113cd,31d2216e-83bc-473b-962b-6327d02016dd,3035232000,30000000.0,2.0,series_a,40730.0,200000000.0,1.0,USA,25000000.0,169.0
334020,08ae4059-a8d3-442d-ae03-1a90e135a93f,31d488b3-a1ea-42cd-9b0d-5e64990e27d4,2983132800,5000000.0,1.0,seed,207949.0,31000000.0,0.0,GBR,5000000.0,206.0
185916,6b1a7127-388a-4be4-bcbd-dcca4cc84023,31d4ef43-caea-4f54-b619-38de7392bc96,2891548800,100000000.0,7.0,series_a,108147.0,1000000000.0,0.0,CHN,100000000.0,535.0
212759,67291b32-2c0b-4e24-8689-13e1ce919839,31d4ef43-caea-4f54-b619-38de7392bc96,2917987200,100000000.0,9.0,series_b,108147.0,2500000000.0,1.0,CHN,0.0,306.0
107624,c428d35b-a8c6-4c66-5504-6855a34497b5,31da9077-8637-ad05-96e3-e2d414ae252a,2816726400,47967.0,1.0,pre_seed,112026.0,239835.0,0.0,BRA,47967.0,427.0
333699,019c7a1c-86a5-4af4-bae1-4d750a4caef2,31e82655-0141-d37b-f0ca-11a4405d7889,2986848000,118000000.0,8.0,series_b,1928.0,500000000.0,3.0,USA,95000000.0,415.0
414687,98fd204a-c523-4e0a-b30e-20de22cff33d,31e82655-0141-d37b-f0ca-11a4405d7889,3015273600,50000000.0,3.0,series_c,1928.0,2000000000.0,4.0,USA,-68000000.0,329.0
127895,ff084fff-7306-1b1c-cf23-1e13bf5d9638,31eaa72e-225b-17f1-8a18-bbfc1f4b59c4,2419113600,6500000.0,1.0,series_a,251198.0,14500000.0,0.0,USA,6500000.0,605.0
415377,9bfb2423-c078-4d0b-9091-f8145260e7f5,31f810fd-66c1-479b-bda8-584ad49678d2,2936131200,95828.0,1.0,pre_seed,6912.0,415252.0,0.0,ITA,95828.0,15.0
71885,fe1a710a-2370-f2f7-39e9-435f426cadd2,31fc3998-a1f1-2e5b-6358-f8d068fa9f71,2798236800,350000000.0,4.0,other,1928.0,1000000000.0,5.0,DEU,265000000.0,133.0
81697,879af3a8-ec2c-04db-96f2-3e7ebbe743b1,31fc3998-a1f1-2e5b-6358-f8d068fa9f71,2811715200,561213579.0,1.0,other,806.0,1870708158.0,7.0,DEU,549213579.0,18.0
162409,a71d6853-93f1-70f3-9511-52d435fdbdb8,31fc3998-a1f1-2e5b-6358-f8d068fa9f71,2883081600,421300000.0,1.0,private_equity,77602.0,3100000000.0,9.0,DEU,366454622.0,793.0
220934,72621136-7e5a-4483-8c4a-fcfcab603748,32143264-33b1-bb9c-2118-b8e442503907,2923344000,200000000.0,4.0,series_d,39660.0,1000000000.0,3.0,CHN,125000000.0,279.0
295912,23d3ad45-7eaa-4de2-9e0c-e52989ce9228,32158016-c8c6-4c69-b63d-2f1098bcea1f,2969481600,8000000.0,10.0,seed,26956.0,20000000.0,0.0,IND,8000000.0,401.0
209158,902848c7-64c1-4164-bafa-b5c609dfd594,322124c6-5dfa-76ba-c86a-23684abd39eb,2914099200,1195550.0,1.0,seed,23301.0,3885537.0,0.0,other,1195550.0,1127.0
191363,1746ba6d-efc3-4f91-a8a7-8634db06766b,32262c58-dcd3-fa3b-e5c2-ac50e2d8f78d,2906582400,4654771.0,1.0,corporate_round,105843.0,10333591.0,0.0,IND,4654771.0,2960.0
354458,249efcfc-a2cf-4280-a90a-238bd8061194,322c0892-e444-c61c-a00c-37e399e078d7,2994624000,69117127.0,5.0,series_c,87891.0,890117127.0,1.0,KOR,64722488.0,767.0
231665,2a89b67b-895d-4ea5-a03a-0aba139640e7,323b00f2-a214-4b1f-856c-239ab098cca5,2926800000,1200000.0,1.0,seed,163498.0,9200000.0,0.0,USA,1200000.0,1125.0
